account_id,account_name,country,signup_date,referral_source,seats,is_trial,seniority_months,signup_month,mrr_amount,nb_upgrades,days_since_last_usage,usage_trend_30d,nb_unique_features,total_tickets,nb_critical_tickets,resolution_time_hours,satisfaction_score,critical_ratio,churn_flag,ind_Cybersecurity,ind_DevTools,ind_EdTech,ind_FinTech,ind_HealthTech,plan_Basic,plan_Enterprise,plan_Pro
A-474ad4,Company_261,US,2023-11-28,organic,8,False,13,12,808.3333333333334,1,157.13333333333333,0.0148148148148148,4.0,3.0,1.0,33.0,4.333333333333333,0.3333333333333333,0,False,False,True,False,False,True,False,False
A-4ef964,Company_262,US,2024-03-07,organic,17,False,9,4,1586.5555555555557,0,71.77777777777777,0.1324579875304513,5.333333333333333,3.0,1.0,42.66666666666666,4.0,0.3333333333333333,1,False,False,False,False,True,False,False,True
A-fd9422,Company_263,US,2024-04-04,organic,58,False,7,12,3125.555555555556,1,67.44444444444444,-0.0562091503267973,4.333333333333333,6.0,3.0,44.333333333333336,3.5,0.5,0,True,False,False,False,False,False,False,True
A-0baac2,Company_264,DE,2024-05-30,organic,14,False,7,10,3083.333333333333,0,178.33333333333334,0.0,3.5,6.0,4.0,43.5,4.166666666666667,0.6666666666666666,1,False,False,False,True,False,False,True,False
A-bb1486,Company_265,US,2024-11-05,organic,41,False,1,12,2038.375,0,118.375,0.02734375,4.375,3.0,2.0,11.0,3.6666666666666665,0.6666666666666666,1,False,False,False,False,True,True,False,False
A-560d27,Company_266,US,2024-05-05,organic,23,False,7,10,3470.083333333333,1,206.75,0.0,4.5,4.0,0.0,30.75,3.75,0.0,0,False,True,False,False,False,False,False,True
A-0b0d6d,Company_267,US,2024-12-30,organic,3,False,0,12,2576.230769230769,1,116.3846153846154,-0.0305158609506435,4.615384615384615,5.0,3.0,31.4,4.0,0.6,1,False,True,False,False,False,False,False,True
A-2789e3,Company_268,US,2024-09-14,partner,11,False,3,9,2040.75,1,97.5,0.0117708801919328,5.083333333333333,4.0,0.0,47.25,4.0,0.0,0,False,False,False,True,False,False,True,False
A-b07346,Company_269,US,2024-10-10,partner,51,False,1,12,6283.2,1,174.8,-0.0350515463917525,5.8,3.0,2.0,42.333333333333336,3.6666666666666665,0.6666666666666666,1,False,False,False,False,True,False,False,True
A-902ef7,Company_270,US,2024-09-03,other,83,False,3,11,5540.25,2,198.25,0.0,4.75,2.0,2.0,48.5,4.0,1.0,1,False,False,False,False,True,False,True,False
A-20736a,Company_271,IN,2024-03-16,organic,50,False,7,10,5789.285714285715,1,143.42857142857142,-0.0327485380116959,5.857142857142857,4.0,3.0,42.25,3.75,0.75,1,False,False,True,False,False,False,True,False
A-e4bf56,Company_272,IN,2024-10-28,ads,17,False,1,12,2703.714285714286,0,81.28571428571429,-0.0305283757338551,4.714285714285714,8.0,6.0,29.125,3.75,0.75,0,False,False,False,False,True,False,False,True
A-cea1f0,Company_273,US,2024-04-07,event,8,False,7,10,1224.4,1,136.6,0.0002756319588002,5.2,5.0,3.0,42.2,4.2,0.6,0,False,False,False,True,False,False,False,True
A-ef84cf,Company_274,US,2024-03-01,partner,8,False,9,6,1501.4,0,98.0,0.0865567216391804,5.6,5.0,2.0,34.8,4.2,0.4,1,False,False,True,False,False,False,True,False
A-d49cc5,Company_275,FR,2023-09-19,event,50,False,10,2,1665.625,0,186.625,-0.034090909090909,5.0,4.0,2.0,32.0,4.25,0.5,1,True,False,False,False,False,True,False,False
A-67be94,Company_276,US,2023-04-04,organic,26,False,16,1,3132.8571428571427,1,82.57142857142857,-0.0445723781826814,5.714285714285714,5.0,5.0,38.6,4.0,1.0,1,False,False,True,False,False,False,True,False
A-4e960a,Company_277,US,2024-01-17,other,12,True,10,2,1995.1666666666667,0,197.16666666666663,-0.0408247753530166,3.75,6.0,3.0,29.166666666666668,4.0,0.5,0,False,False,False,True,False,False,True,False
A-c37cab,Company_278,UK,2024-07-29,event,13,False,5,8,2253.75,1,74.33333333333333,-0.0236506859641187,5.166666666666667,4.0,2.0,33.0,3.75,0.5,1,True,False,False,False,False,False,False,True
A-533452,Company_279,AU,2024-11-12,organic,9,False,1,11,1878.5454545454545,1,163.36363636363637,-0.0647059984409381,5.181818181818182,4.0,2.0,32.75,4.0,0.5,1,False,True,False,False,False,False,False,True
A-443b7c,Company_280,US,2024-09-06,other,1,False,3,11,1503.875,4,131.0,-0.0176022137922187,3.6875,8.0,6.0,29.25,4.25,0.75,0,True,False,False,False,False,False,True,False
A-1f7acb,Company_281,UK,2023-08-06,ads,64,True,16,8,5864.0,1,110.5,0.03125,6.25,7.0,4.0,41.71428571428572,4.285714285714286,0.5714285714285714,0,False,False,False,True,False,True,False,False
A-f51f16,Company_282,US,2023-12-25,partner,1,False,10,3,1663.75,2,213.25,-0.0316666666666666,4.375,4.0,3.0,29.25,3.5,0.75,1,False,False,False,False,True,False,True,False
A-5a3eb9,Company_283,CA,2023-08-20,other,18,True,15,9,1561.0,0,141.23076923076923,-0.0069930069930069,4.846153846153846,3.0,2.0,24.0,4.0,0.6666666666666666,1,False,True,False,False,False,False,True,False
A-5f2961,Company_284,US,2024-11-22,partner,4,False,1,12,1471.2857142857142,0,144.57142857142858,0.0,4.714285714285714,1.0,1.0,53.0,4.0,1.0,1,False,False,False,False,True,True,False,False
A-417d2f,Company_285,IN,2023-07-04,partner,4,True,18,12,1433.3125,1,135.875,-0.0304407768542199,4.25,6.0,4.0,43.5,4.166666666666667,0.6666666666666666,1,True,False,False,False,False,False,False,True
A-e98302,Company_286,US,2023-12-26,ads,16,True,11,2,2094.5,0,118.16666666666669,-0.0777777777777777,4.5,9.0,5.0,44.44444444444444,4.111111111111111,0.5555555555555556,0,False,False,True,False,False,False,True,False
A-8bde0c,Company_287,US,2024-11-04,organic,12,False,1,12,1899.888888888889,2,226.66666666666663,-0.0204678362573099,4.277777777777778,3.0,1.0,25.666666666666668,4.0,0.3333333333333333,1,False,True,False,False,False,True,False,False
A-bcf87c,Company_288,US,2024-06-27,event,10,False,5,8,1979.090909090909,0,133.72727272727272,-0.0236612702366126,4.363636363636363,2.0,0.0,63.0,4.0,0.0,0,False,False,False,True,False,False,False,True
A-54ecc2,Company_289,US,2023-06-11,partner,4,False,16,9,1469.8181818181818,0,149.1818181818182,-0.0152536997885835,4.818181818181818,5.0,2.0,37.4,4.4,0.4,1,True,False,False,False,False,False,True,False
A-625d0b,Company_290,AU,2024-09-02,ads,9,False,3,11,1081.1818181818182,0,164.0,0.1018660021386055,4.727272727272728,5.0,3.0,48.4,3.8,0.6,0,False,False,True,False,False,True,False,False
A-fce879,Company_291,UK,2024-09-24,partner,10,True,3,12,1359.4,0,119.0,0.0,5.4,2.0,1.0,28.0,4.0,0.5,1,False,False,True,False,False,False,False,True
A-b07b56,Company_292,US,2024-11-08,event,25,False,1,12,1132.2666666666669,0,140.53333333333333,0.0027067669172932,3.933333333333333,4.0,4.0,31.25,3.75,1.0,1,False,True,False,False,False,False,False,True
A-6da850,Company_293,IN,2023-10-07,organic,5,False,15,12,1159.9375,3,206.3125,-0.0130129179331306,4.0,5.0,2.0,49.0,4.0,0.4,1,False,False,False,True,False,False,False,True
A-342303,Company_294,US,2024-03-16,other,1,True,8,7,565.0,0,78.66666666666667,0.0,4.666666666666667,3.0,2.0,29.33333333333333,4.333333333333333,0.6666666666666666,1,False,False,True,False,False,False,False,True
A-e7a1e2,Company_295,US,2024-06-23,event,3,False,5,11,1670.1666666666667,0,75.63636363636364,0.0184470563761181,5.727272727272728,1.0,0.0,45.0,4.0,0.0,1,True,False,False,False,False,False,True,False
A-f1f639,Company_296,US,2023-02-26,ads,2,False,18,8,729.75,1,48.0,0.1342710997442455,3.5,7.0,4.0,20.0,4.571428571428571,0.5714285714285714,1,False,False,True,False,False,True,False,False
A-a865bd,Company_297,US,2023-09-19,organic,38,False,11,5,4204.4,0,106.0,0.0162162162162162,4.8,2.0,1.0,31.5,3.5,0.5,1,True,False,False,False,False,False,False,True
A-4e631b,Company_298,US,2024-03-16,other,22,False,9,7,2218.0,1,125.9090909090909,0.0040460420895203,4.2727272727272725,2.0,1.0,24.5,4.0,0.5,0,False,False,False,True,False,False,True,False
A-7f6b86,Company_299,US,2023-08-24,partner,45,True,16,10,2155.777777777778,3,150.44444444444446,-0.0295077686382034,4.222222222222222,7.0,6.0,40.42857142857143,3.857142857142857,0.8571428571428571,1,False,False,False,False,True,True,False,False
A-8adedc,Company_300,US,2024-02-11,event,4,True,10,4,2023.4285714285716,0,167.53846153846155,-0.074362078035745,4.538461538461538,4.0,1.0,49.25,4.0,0.25,0,False,False,True,False,False,True,False,False
A-2edab2,Company_301,US,2023-11-17,event,17,False,13,11,1139.0,1,121.0,-0.0162790697674418,4.1,4.0,1.0,30.0,3.75,0.25,1,False,False,False,False,True,False,True,False
A-149a69,Company_302,US,2024-10-17,event,34,False,0,12,2686.0,0,166.66666666666666,0.0,6.0,8.0,5.0,33.875,4.125,0.625,1,False,True,False,False,False,True,False,False
A-a6d261,Company_303,CA,2023-11-29,other,9,False,12,5,2486.285714285714,3,147.5,-0.0021645021645021,4.428571428571429,4.0,1.0,40.0,4.5,0.25,1,False,False,False,True,False,False,False,True
A-443f6f,Company_304,US,2024-12-07,organic,19,False,0,12,1510.4444444444443,1,159.55555555555554,0.0106399222941708,5.888888888888889,4.0,2.0,28.0,4.5,0.5,0,True,False,False,False,False,True,False,False
A-202b67,Company_305,US,2024-03-22,organic,11,False,9,9,2018.6666666666667,1,79.625,0.0240279796511627,5.75,4.0,3.0,36.75,4.5,0.75,1,False,False,False,False,True,False,False,True
A-00bed1,Company_306,US,2023-11-14,ads,28,True,13,7,3350.6,3,118.8,0.0114285714285714,4.8,4.0,4.0,31.75,4.0,1.0,1,True,False,False,False,False,True,False,False
A-ffc04f,Company_307,US,2024-06-06,ads,13,False,6,12,1335.9333333333334,0,123.13333333333334,-0.0148103309120258,5.6,7.0,3.0,17.714285714285715,4.285714285714286,0.4285714285714285,1,False,False,True,False,False,False,False,True
A-65c341,Company_308,US,2023-12-26,ads,11,True,10,10,3818.25,0,200.75,0.0175438596491228,4.5,5.0,4.0,41.4,4.0,0.8,1,False,False,False,True,False,False,False,True
A-dcc2f0,Company_309,UK,2023-07-22,organic,15,False,15,11,1166.2,2,156.26666666666668,-0.0086021505376344,4.8,2.0,1.0,27.0,4.0,0.5,1,False,False,False,True,False,True,False,False
A-ced9aa,Company_310,US,2024-10-05,other,3,False,2,12,568.3636363636364,0,152.72727272727272,-0.0410958904109589,4.363636363636363,7.0,2.0,28.857142857142858,3.857142857142857,0.2857142857142857,0,False,True,False,False,False,False,True,False
A-3d957b,Company_311,UK,2024-04-04,other,14,False,5,7,1975.3333333333333,3,323.6,0.0,3.0,3.0,3.0,41.333333333333336,3.6666666666666665,1.0,1,False,False,False,False,True,False,False,True
A-89ee83,Company_312,US,2024-10-04,organic,1,False,2,11,2264.2727272727275,3,106.36363636363636,-0.0540965207631874,5.2727272727272725,5.0,2.0,21.8,4.0,0.4,0,True,False,False,False,False,False,False,True
A-883b7d,Company_313,IN,2024-03-28,other,17,False,8,8,2543.6666666666665,0,84.58333333333333,-0.0414679862048283,5.25,7.0,5.0,25.571428571428573,3.7142857142857135,0.7142857142857143,0,True,False,False,False,False,True,False,False
A-dcc3f1,Company_314,US,2023-12-27,event,21,False,12,8,1593.375,0,56.0,0.0366071428571428,5.75,9.0,6.0,35.666666666666664,3.888888888888889,0.6666666666666666,1,False,False,False,False,True,False,False,True
A-c62e55,Company_315,US,2023-02-08,partner,1,True,13,5,1322.4444444444443,1,164.77777777777777,-0.0032258064516128,3.555555555555556,4.0,2.0,27.5,4.0,0.5,0,False,False,True,False,False,True,False,False
A-e4144b,Company_316,UK,2024-10-22,other,41,False,1,12,3542.4,1,130.0,0.0076486418299554,4.1,3.0,2.0,57.0,4.0,0.6666666666666666,0,False,False,True,False,False,False,False,True
A-e40f45,Company_317,US,2024-04-18,organic,21,False,7,8,1689.2857142857142,3,47.0,0.0013665704472609,6.285714285714286,7.0,4.0,26.714285714285715,4.142857142857143,0.5714285714285714,1,False,False,False,False,True,False,False,True
A-96215d,Company_318,US,2024-08-08,event,10,False,4,9,1718.6666666666667,1,103.16666666666669,-0.0606060606060606,5.0,1.0,1.0,25.0,3.0,1.0,0,False,False,False,True,False,False,True,False
A-2b9d3e,Company_319,US,2023-06-04,partner,1,False,16,3,571.3333333333334,1,151.55555555555554,-0.0493827160493827,4.666666666666667,3.0,2.0,34.666666666666664,4.333333333333333,0.6666666666666666,0,False,False,True,False,False,False,True,False
A-b7724f,Company_320,UK,2023-03-28,organic,1,False,19,6,402.75,0,136.75,-0.0249999999999999,4.625,3.0,1.0,28.666666666666668,3.333333333333333,0.3333333333333333,1,False,False,False,False,True,True,False,False
A-310452,Company_321,FR,2024-12-25,other,9,False,0,12,2200.6,0,86.2,0.0,4.8,5.0,1.0,34.2,3.6,0.2,1,False,True,False,False,False,False,True,False
A-eb1312,Company_322,US,2024-09-16,partner,25,False,3,10,1512.25,1,100.58333333333331,-0.0377984084880636,5.166666666666667,1.0,0.0,68.0,5.0,0.0,1,False,False,False,True,False,False,False,True
A-df1e44,Company_323,UK,2024-02-23,organic,12,False,9,5,1191.5454545454545,1,163.3,0.0759615384615384,4.2,2.0,1.0,53.0,4.5,0.5,1,True,False,False,False,False,False,True,False
A-6a7c9d,Company_324,US,2024-10-24,organic,26,False,1,12,2605.6,0,157.6,-0.0378378378378378,3.4,3.0,2.0,34.333333333333336,4.0,0.6666666666666666,1,True,False,False,False,False,False,True,False
A-cbd1a3,Company_325,US,2024-11-25,other,6,False,1,11,1635.1,2,143.5,0.0477272727272727,4.5,4.0,1.0,34.5,4.0,0.25,0,False,True,False,False,False,True,False,False
A-a8d89d,Company_326,US,2023-12-08,ads,13,False,12,12,2443.333333333333,2,182.66666666666663,-0.0035460992907801,4.333333333333333,2.0,0.0,44.5,4.5,0.0,1,False,False,True,False,False,False,False,True
A-600734,Company_327,US,2023-11-14,organic,29,True,11,8,1394.7692307692307,2,144.76923076923077,-0.0383602433801284,4.923076923076923,7.0,5.0,52.57142857142857,3.857142857142857,0.7142857142857143,0,False,True,False,False,False,False,False,True
A-86fc1d,Company_328,UK,2024-07-26,partner,26,False,4,12,1686.7777777777778,3,156.66666666666666,0.0265223498306205,4.0,5.0,5.0,27.0,4.0,1.0,1,False,True,False,False,False,True,False,False
A-78f02b,Company_329,US,2024-11-17,event,11,False,1,11,3770.25,1,127.75,0.0,5.0,4.0,1.0,45.75,4.0,0.25,1,False,False,False,False,True,False,True,False
A-acb7f7,Company_330,US,2024-01-06,ads,32,False,11,10,2714.5,2,81.41666666666667,0.0753287111763733,4.833333333333333,3.0,1.0,41.0,3.6666666666666665,0.3333333333333333,1,False,False,True,False,False,True,False,False
A-712f1c,Company_331,US,2023-12-16,ads,17,False,12,2,3583.25,2,130.16666666666666,0.0949074074074073,5.25,6.0,3.0,41.66666666666666,4.0,0.5,1,False,True,False,False,False,True,False,False
A-3793ee,Company_332,CA,2023-03-21,organic,49,True,13,7,3815.0,1,87.28571428571429,-0.0680272108843537,5.0,4.0,1.0,43.75,4.0,0.25,1,True,False,False,False,False,False,True,False
A-9a532a,Company_333,US,2024-07-06,partner,11,False,4,10,2736.25,0,248.75,0.0,4.25,2.0,1.0,57.5,4.0,0.5,0,False,False,False,False,True,False,True,False
A-2ebb4b,Company_334,US,2023-05-15,ads,41,False,19,6,3068.8,1,105.2,0.068235294117647,4.5,2.0,1.0,43.5,3.0,0.5,1,False,False,False,False,True,True,False,False
A-6843f2,Company_335,CA,2024-12-10,ads,21,False,0,12,1835.555555555556,0,179.44444444444446,0.0,4.666666666666667,2.0,1.0,36.5,3.0,0.5,0,False,False,False,False,True,False,True,False
A-c9bb3e,Company_336,US,2024-03-24,ads,5,False,9,6,1521.7,1,226.6,0.0,4.1,7.0,5.0,27.714285714285715,4.142857142857143,0.7142857142857143,1,False,False,True,False,False,False,False,True
A-4814a3,Company_337,IN,2024-09-17,event,87,False,3,11,7923.727272727273,2,152.54545454545453,0.0311621048979642,4.909090909090909,4.0,2.0,18.75,4.0,0.5,1,True,False,False,False,False,True,False,False
A-b7b7b7,Company_338,US,2024-06-30,event,24,False,5,9,2379.833333333333,1,181.58333333333331,0.0153846153846153,4.166666666666667,3.0,0.0,17.0,4.666666666666667,0.0,0,False,False,False,True,False,True,False,False
A-ccc747,Company_339,FR,2024-01-12,event,16,False,7,5,802.0,2,133.33333333333334,-0.023391812865497,4.833333333333333,4.0,1.0,32.25,4.25,0.25,1,False,False,False,False,True,False,False,True
A-bb3bd4,Company_340,US,2024-01-27,ads,23,False,9,4,1064.571428571429,2,156.33333333333334,0.0534591194968553,4.5,11.0,5.0,32.72727272727273,4.090909090909091,0.4545454545454545,1,False,False,False,False,True,True,False,False
A-09316c,Company_341,AU,2024-09-11,organic,70,False,3,11,6363.636363636364,2,130.72727272727272,0.0515722307787971,4.454545454545454,4.0,1.0,54.75,3.75,0.25,1,False,False,False,True,False,False,True,False
A-96bbc6,Company_342,US,2024-05-07,organic,39,False,7,6,3803.25,3,39.875,-0.0357593795093795,5.75,3.0,1.0,51.333333333333336,3.333333333333333,0.3333333333333333,1,True,False,False,False,False,False,True,False
A-bc4d48,Company_343,US,2024-06-12,ads,35,True,6,7,1770.0,1,141.14285714285714,0.0024213075060532,4.428571428571429,6.0,4.0,41.16666666666666,4.166666666666667,0.6666666666666666,0,False,False,True,False,False,False,False,True
A-b30291,Company_344,US,2024-04-05,event,5,True,8,4,537.5,0,124.1,0.030532212885154,4.6,1.0,1.0,16.0,4.0,1.0,1,False,False,False,False,True,True,False,False
A-cdf020,Company_345,AU,2023-08-16,organic,23,False,13,12,2259.0,2,117.375,0.0,5.0,4.0,2.0,29.5,4.0,0.5,1,False,True,False,False,False,False,False,True
A-e6afc1,Company_346,US,2023-02-24,ads,1,False,19,8,2052.909090909091,0,168.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False,False,False,False,False,True
A-e3bd71,Company_347,US,2023-03-25,partner,31,False,21,2,3784.5454545454554,1,110.1818181818182,0.0021141649048625,5.0,4.0,2.0,30.25,4.0,0.5,1,True,False,False,False,False,True,False,False
A-b179bf,Company_348,IN,2024-10-27,ads,43,False,2,12,3586.2,0,113.2,0.0666666666666666,6.6,6.0,4.0,24.666666666666668,4.0,0.6666666666666666,1,True,False,False,False,False,True,False,False
A-098560,Company_349,UK,2023-10-21,ads,1,False,12,11,1120.5454545454545,1,166.45454545454547,0.0015408320493066,5.0,2.0,1.0,28.0,3.0,0.5,1,False,True,False,False,False,False,True,False
A-82861f,Company_350,UK,2024-04-25,organic,41,False,7,7,4363.3,0,149.6,0.0178571428571428,4.8,5.0,2.0,24.4,3.2,0.4,1,False,True,False,False,False,True,False,False
A-94c3cd,Company_351,CA,2023-09-20,other,32,False,12,8,1506.0,0,190.0,0.077121425222691,4.833333333333333,4.0,2.0,44.75,3.75,0.5,0,False,False,False,True,False,False,True,False
A-a33200,Company_352,US,2024-09-15,partner,29,False,3,11,2409.4166666666665,1,204.08333333333331,0.0043859649122806,4.416666666666667,3.0,1.0,36.333333333333336,4.333333333333333,0.3333333333333333,1,False,False,False,False,True,True,False,False
A-034368,Company_353,US,2023-11-05,event,19,False,12,11,2238.8,0,79.2,-0.0422535211267605,5.4,5.0,2.0,41.2,4.0,0.4,1,False,False,True,False,False,False,True,False
A-b54c01,Company_354,US,2024-09-29,event,29,False,2,10,848.25,0,169.0,0.0,4.5,5.0,1.0,42.6,3.6,0.2,1,False,True,False,False,False,False,True,False
A-d82ef9,Company_355,UK,2024-07-02,other,26,False,5,8,1023.3571428571428,1,98.35714285714286,-0.0152317644964092,4.5,5.0,3.0,39.8,4.2,0.6,1,False,False,True,False,False,True,False,False
A-bb2f49,Company_356,US,2023-05-28,other,8,False,18,1,2180.909090909091,2,134.0,0.0613348676639815,4.909090909090909,3.0,2.0,22.33333333333333,4.0,0.6666666666666666,0,True,False,False,False,False,False,False,True
A-1f559b,Company_357,US,2023-09-04,organic,5,True,12,2,1175.6,0,186.0,0.0,3.8,5.0,4.0,50.4,4.2,0.8,1,False,False,False,False,True,False,True,False
A-5a215a,Company_358,FR,2024-01-05,other,87,False,11,7,7164.333333333333,2,179.05882352941177,0.0280112044817927,4.529411764705882,4.0,2.0,29.5,4.0,0.5,0,False,False,True,False,False,False,True,False
A-3f9cc0,Company_359,US,2024-06-03,event,22,False,6,7,2848.5714285714284,1,147.71428571428572,-0.0033613445378151,5.571428571428571,5.0,3.0,34.8,4.2,0.6,1,False,False,False,False,True,True,False,False
A-f9cc74,Company_360,FR,2024-10-12,partner,30,True,2,11,1555.7,1,73.4,-0.0639367816091954,4.8,6.0,0.0,49.833333333333336,4.0,0.0,0,False,True,False,False,False,False,True,False
A-ed510f,Company_361,IN,2023-01-17,partner,42,False,22,4,3616.2,2,105.0,-0.0404398348218573,4.5,9.0,4.0,44.55555555555556,4.0,0.4444444444444444,1,True,False,False,False,False,True,False,False
A-5c9849,Company_362,IN,2024-11-03,partner,19,False,1,11,3973.3333333333335,2,203.25,0.006578947368421,5.0,4.0,2.0,59.5,4.0,0.5,1,False,False,True,False,False,True,False,False
A-a7bd4b,Company_363,US,2023-02-15,ads,5,False,21,5,569.8181818181819,2,126.0909090909091,-0.0537496483355477,4.636363636363637,6.0,4.0,36.833333333333336,3.5,0.6666666666666666,1,True,False,False,False,False,False,True,False
A-d4ac0e,Company_364,UK,2024-04-20,ads,18,False,7,7,1450.3684210526317,3,177.6315789473684,0.0249307479224376,4.0,4.0,2.0,21.0,3.75,0.5,0,False,True,False,False,False,True,False,False
A-ffdfd5,Company_365,US,2024-04-13,organic,3,False,8,6,1432.2,1,91.5,-0.0271939736346516,4.9,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,True,False,False
A-0dbdc6,Company_366,DE,2023-02-12,other,30,False,18,12,3141.4444444444443,0,122.11111111111111,-0.0565656565656565,5.666666666666667,4.0,1.0,47.0,4.25,0.25,1,True,False,False,False,False,False,False,True
A-7cfe77,Company_367,US,2024-07-10,ads,69,False,5,8,2553.0,1,136.8,-0.06,3.8,7.0,3.0,30.714285714285715,3.7142857142857135,0.4285714285714285,1,False,True,False,False,False,False,False,True
A-1f0636,Company_368,AU,2024-01-01,partner,105,False,10,2,7235.090909090909,3,57.8,0.001921400425428,5.8,2.0,2.0,38.5,3.5,1.0,0,False,False,True,False,False,False,False,True
A-40de06,Company_369,US,2023-05-08,event,28,False,19,12,1803.875,2,135.625,-0.0500281172729137,5.25,3.0,1.0,40.333333333333336,4.0,0.3333333333333333,0,True,False,False,False,False,False,True,False
A-cb5333,Company_370,US,2024-03-26,ads,33,False,9,5,1641.0,0,122.8125,-0.0086322333811573,5.0,4.0,2.0,30.75,3.75,0.5,1,False,True,False,False,False,False,False,True
A-309e54,Company_371,US,2024-12-09,other,15,False,0,12,2595.3636363636365,0,107.0,-0.0222984562607204,4.636363636363637,5.0,3.0,23.8,3.8,0.6,1,False,True,False,False,False,False,False,True
A-6e7827,Company_372,US,2023-03-26,other,1,False,18,6,927.1111111111112,3,178.88888888888889,0.0158730158730158,4.0,2.0,0.0,51.0,3.5,0.0,1,False,True,False,False,False,True,False,False
A-50bb9f,Company_373,US,2024-07-12,organic,2,False,5,10,2157.875,2,224.14285714285717,-0.0069686411149825,3.2857142857142856,7.0,3.0,33.285714285714285,4.0,0.4285714285714285,1,True,False,False,False,False,False,False,True
A-5fe118,Company_374,US,2024-11-07,other,39,False,0,12,4458.0,0,88.2,-0.021917808219178,3.6,1.0,1.0,19.0,4.0,1.0,1,True,False,False,False,False,False,True,False
A-5247b3,Company_375,UK,2024-03-12,partner,16,True,9,5,1071.909090909091,3,82.81818181818181,0.0001500459515726,4.909090909090909,5.0,4.0,45.8,4.0,0.8,1,False,False,False,True,False,False,False,True
A-f44180,Company_376,UK,2023-02-13,event,9,False,21,12,2562.818181818182,0,153.54545454545453,-0.0056808874990693,4.181818181818182,2.0,1.0,46.5,5.0,0.5,1,True,False,False,False,False,False,False,True
A-c16cf7,Company_377,US,2024-10-16,event,13,True,2,10,1227.4,0,146.8,-0.0179487179487179,5.3,3.0,0.0,48.333333333333336,3.6666666666666665,0.0,1,False,False,True,False,False,False,False,True
A-d42431,Company_378,FR,2024-06-09,ads,22,True,6,11,2351.1111111111118,1,103.66666666666669,-0.0698148148148148,4.777777777777778,4.0,3.0,24.25,4.0,0.75,1,False,False,False,True,False,False,True,False
A-6965e1,Company_379,US,2024-11-25,organic,13,False,0,12,2313.75,1,142.25,-0.009090909090909,4.416666666666667,3.0,1.0,39.0,3.6666666666666665,0.3333333333333333,1,False,True,False,False,False,True,False,False
A-0354fe,Company_380,US,2024-10-22,other,34,False,1,12,2210.0,1,75.14285714285714,0.0251521661296097,6.428571428571429,4.0,2.0,20.0,4.0,0.5,1,True,False,False,False,False,True,False,False
A-0a62f5,Company_381,UK,2024-09-11,partner,16,False,3,10,1215.25,0,228.25,0.0,5.75,2.0,2.0,33.5,4.0,1.0,1,False,False,False,True,False,False,False,True
A-f5641b,Company_382,US,2024-03-30,other,31,False,8,11,3912.0,1,166.1,-0.0111111111111111,3.8,4.0,3.0,47.5,3.5,0.75,1,False,False,True,False,False,False,False,True
A-b44e3e,Company_383,UK,2024-02-12,ads,40,False,10,5,6217.285714285715,3,106.14285714285714,0.0,4.857142857142857,3.0,2.0,40.0,4.333333333333333,0.6666666666666666,1,True,False,False,False,False,True,False,False
A-3b37d9,Company_384,US,2023-01-27,event,23,False,21,7,2776.428571428572,2,126.42857142857144,-0.0119047619047619,5.285714285714286,5.0,2.0,36.0,4.2,0.4,1,False,False,False,True,False,False,True,False
A-54d94a,Company_385,IN,2023-05-01,event,27,False,13,12,1141.5454545454545,1,154.9090909090909,-0.0614336877655922,4.636363636363637,4.0,0.0,53.75,3.75,0.0,0,True,False,False,False,False,True,False,False
A-7f29a7,Company_386,UK,2024-09-18,event,41,True,3,12,1714.5454545454545,0,116.0,0.0113636363636363,5.363636363636363,1.0,1.0,24.0,4.0,1.0,1,True,False,False,False,False,True,False,False
A-089363,Company_387,AU,2023-05-06,event,2,False,19,10,1507.428571428571,2,160.64285714285714,0.0394088669950738,4.142857142857143,3.0,1.0,35.0,3.6666666666666665,0.3333333333333333,1,False,False,False,True,False,True,False,False
A-524364,Company_388,FR,2024-12-31,partner,3,False,0,12,1592.0,0,198.83333333333331,0.0,4.166666666666667,3.0,2.0,47.66666666666666,4.333333333333333,0.6666666666666666,0,False,True,False,False,False,False,True,False
A-855a48,Company_389,US,2023-12-22,partner,14,True,11,5,3797.0,0,176.5,0.0,5.25,5.0,4.0,39.6,3.8,0.8,1,False,False,True,False,False,False,False,True
A-756192,Company_390,IN,2023-06-11,other,19,False,15,10,2140.0,1,116.1,0.0328107502799552,6.1,3.0,2.0,37.333333333333336,4.0,0.6666666666666666,0,False,False,False,True,False,True,False,False
A-49b828,Company_391,IN,2023-05-05,ads,6,False,20,5,2222.0,2,167.92857142857142,-0.0025062656641604,4.357142857142857,3.0,0.0,13.666666666666666,3.6666666666666665,0.0,0,False,False,False,True,False,False,False,True
A-c7ffc2,Company_392,US,2023-01-27,partner,30,True,19,9,3009.333333333333,3,115.25,0.0210346215780998,4.666666666666667,2.0,1.0,64.0,3.5,0.5,1,True,False,False,False,False,False,False,True
A-751c58,Company_393,UK,2024-07-18,organic,15,False,5,12,1781.5454545454545,4,100.0909090909091,0.0113636363636363,4.818181818181818,5.0,0.0,39.6,4.2,0.0,1,False,False,False,True,False,True,False,False
A-72799b,Company_394,FR,2023-11-13,event,20,False,13,8,1731.5,2,111.9,-0.0397672915319974,5.3,2.0,1.0,33.5,4.5,0.5,1,False,True,False,False,False,False,True,False
